,SPG,NNN,SLG,PTY,WELL,BXP,EPR,WPC,STOR,EXEL,GEO,VTR,HST,HTA
23/06/2016,209.0899963,47.38999939,105.3700027,14.05000019,73.04000092,129.9799957,75.05999756,68.97000122,27.04000092,7.849999905,22.57999992,68.90000153,16.95000076,31.10000038
24/06/2016,206.5,48.58000183,102.1600037,14.02999973,72.48999786,128.0299988,76.88999939,68.80999756,27.79000092,7.690000057,22.36666679,69.76999664,15.69999981,31.81999969
25/06/2016,,,,,,,,,,,,,,
26/06/2016,,,,,,,,,,,,,,
27/06/2016,207.9499969,49.13000107,97.91000366,13.89000034,73.36000061,126.5,76.55000305,67.98000336,27.85000038,7.449999809,22.13999939,71.01000214,14.78999996,32.27000046
28/06/2016,213.0899963,50.27999878,99.93000031,14.02000046,74.69999695,128.9299927,77.75,68.13999939,28.28000069,7.78000021,22.10666656,72.08000183,15.14999962,32.5
29/06/2016,214.9299927,51.31000137,103.0199966,14.14999962,75.51999664,131.5,79.30999756,69,28.72999954,7.800000191,22.53333282,72.05000305,16.04999924,32.27999878
30/06/2016,216.8999939,51.72000122,106.4700012,14.09000015,76.16999817,131.8999939,80.68000031,69.41999817,29.45000076,7.809999943,22.78666687,72.81999969,16.20999908,32.34000015
1/07/2016,217.1399994,51.79999924,104.1800003,14.14999962,76.19999695,132.0299988,80.83999634,69.25,29.27000046,8.170000076,22.57999992,73.19999695,16.45000076,32.50999832
2/07/2016,,,,,,,,,,,,,,
3/07/2016,,,,,,,,,,,,,,
4/07/2016,,,,,,,,,,,,,,
5/07/2016,220.2299957,52.79999924,103.7799988,14.11999989,76.69999695,133.4700012,81.55000305,69.62999725,29.60000038,8.050000191,22.68666649,73.80999756,16.09000015,32.83000183
6/07/2016,217.5399933,52.54000092,103.3199997,14.27000046,76.38999939,131.4799957,80.63999939,69.18000031,29.62000084,8.140000343,23,73.13999939,16.26000023,32.66999817
7/07/2016,215.5899963,51.61000061,102.5599976,14.28999996,74.83999634,130.0299988,79.51000214,68.29000092,29.44000053,8.140000343,22.41333389,72.15000153,16.40999985,32.41999817
8/07/2016,219.5599976,51.77999878,105.9800034,14.35000038,75.62000275,133.3200073,80.29000092,68.94000244,29.65999985,8.149999619,22.48666573,72.62999725,16.76000023,32.84999847
9/07/2016,,,,,,,,,,,,,,
10/07/2016,,,,,,,,,,,,,,
11/07/2016,221.7400055,52.16999817,107.0500031,14.34000015,76.19999695,134.5299988,81.02999878,69.83000183,29.68000031,8.149999619,22.82666588,73.19999695,16.98999977,32.88000107
12/07/2016,221.4600067,51.84000015,109.0199966,14.22999954,76.01999664,135.9700012,80.69000244,69.94000244,29.45999908,8.140000343,23.04000092,71.86000061,17.15999985,32.65999985
13/07/2016,224.2400055,52.06999969,109.2099991,14.21000004,76.94999695,136.6100006,81.61000061,70.27999878,29.60000038,8.039999962,23.32666588,72.16999817,16.47999954,32.83000183
14/07/2016,222.1699982,51.45999908,108.7099991,14.15999985,76.16999817,135.8600006,80.86000061,69.62999725,29.23999977,8.220000267,23.05999947,70.91999817,16.70999908,32.63000107
15/07/2016,222.9400024,51,109.1699982,14.18999958,76.5,136.0500031,81.01999664,69.81999969,29.29000092,8.43999958,23.15333366,72,16.97999954,32.59000015
16/07/2016,,,,,,,,,,,,,,
17/07/2016,,,,,,,,,,,,,,
18/07/2016,222.2799988,51.31999969,110.25,14.39999962,77.19000244,136.5299988,81.15000153,69.81999969,29.48999977,8.420000076,23.38666725,72.58999634,17.09000015,32.90999985
19/07/2016,223.0299988,51.63999939,110.8799973,14.48999977,77.55999756,137.4499969,81.23999786,70.02999878,29.63999939,8.369999886,23.02666664,73.05000305,17.25,32.84999847
20/07/2016,223.2400055,51.33000183,110.9000015,14.65999985,77.61000061,137.1499939,81.54000092,70.01999664,29.64999962,8.529999733,23.10000038,73.08000183,17.12000084,32.75
21/07/2016,224.1999969,51.72000122,113.1299973,14.60000038,78.05999756,137.5599976,81.94999695,70.80000305,29.79999924,8.590000153,22.97333336,73.30999756,17.51000023,32.95000076
22/07/2016,225.3000031,52.15000153,114.8199997,14.71000004,78.75,138.9199982,83.08000183,71.59999847,30.04999924,8.680000305,23.14666748,73.87999725,17.90999985,33.15000153
23/07/2016,,,,,,,,,,,,,,
24/07/2016,,,,,,,,,,,,,,
25/07/2016,224.4799957,52.02999878,115.6600037,14.65999985,78.75,139.0700073,82.91000366,71.59999847,29.97999954,8.710000038,23.23333359,73.98000336,17.95999908,33.13999939
26/07/2016,224.5,51.95999908,116.0100021,14.60999966,77.76999664,138.8500061,82.87000275,71.36000061,30.10000038,8.640000343,23.15333366,73.70999908,17.60000038,32.88000107
27/07/2016,221.6999969,51.40999985,115.9400024,14.67000008,77.36000061,138.6499939,82.13999939,71.01999664,30.04999924,8.760000229,22.89333344,73.54000092,17.13999939,32.70999908
28/07/2016,224.0700073,52.43999863,116.3000031,14.67000008,78.37000275,139.4400024,83.30000305,71.91000366,30.69000053,8.949999809,22.63999939,74.51999664,17.28000069,33.5
29/07/2016,227.0399933,53.15999985,117.8199997,14.75,79.33000183,142.1300049,84.01999664,72.65000153,31.19000053,9.180000305,23.07333374,76.16000366,17.73999977,34.04999924
30/07/2016,,,,,,,,,,,,,,
31/07/2016,,,,,,,,,,,,,,
1/08/2016,227.6000061,53.45999908,117.4899979,14.71000004,79.61000061,142.4700012,84.45999908,72.87000275,31.18000031,9.270000458,23.2266674,76.55999756,17.88999939,34.38000107
2/08/2016,223.6100006,52.45000076,116.0299988,14.65999985,77.80000305,140.6399994,82.25,71.58000183,30.52000046,9.149999619,22.68000031,74.44999695,17.44000053,33.79000092
3/08/2016,222.3099976,52.33000183,116.2799988,14.56000042,77.45999908,140.4100037,81.26000214,71.40000153,30.30999947,9.390000343,21.9066658,73.70999908,17.54999924,33.38000107
4/08/2016,219.6199951,52.18999863,117.0100021,14.64999962,77.70999908,140.8699951,81.55999756,70.25,30.07999992,11.06999969,21.18666649,73.77999878,17.37999916,33.43000031
5/08/2016,219.7100067,51.25999832,117.5599976,14.78999996,76.37999725,142.1100006,81.16999817,69.91999817,29.67000008,11.17000008,21.55333328,72.73000336,17.84000015,32.77000046
6/08/2016,,,,,,,,,,,,,,
7/08/2016,,,,,,,,,,,,,,
8/08/2016,219.9700012,51.04000092,117.6900024,14.82999992,77.05000305,142.8000031,80.87999725,69.47000122,29.54999924,10.93000031,21.68000031,72.63999939,18.23999977,32.63000107
9/08/2016,220.6300049,51.20000076,118,14.85000038,78.26000214,143.3999939,81.37999725,69.81999969,29.95999908,10.86999989,21.64666748,73.73000336,18.18000031,33.25
10/08/2016,218.9799957,51.54999924,117.7699966,14.80000019,78.90000153,143.3899994,82,69.80000305,30,10.36999989,21.49333382,74.48999786,18.20000076,33.41999817
11/08/2016,214.5500031,50.88000107,118.8399963,14.76000023,77.75,142.3500061,80.30999756,68.66999817,29.88999939,10.65999985,21.47999954,73.94999695,17.98999977,33.29000092
12/08/2016,215.2200012,51.25999832,119.1500015,14.71000004,78.36000061,142.8200073,80.58000183,68.62000275,30.14999962,10.65999985,21.62000084,74.43000031,18.02000046,33.38000107
13/08/2016,,,,,,,,,,,,,,
14/08/2016,,,,,,,,,,,,,,
15/08/2016,214.0800018,50.79999924,119.1999969,14.82999992,77.75,143.6100006,79.79000092,67.98999786,29.98999977,10.76000023,21.62666702,73.97000122,18.18000031,33.20000076
16/08/2016,211.5700073,50.38000107,118.2200012,14.84000015,76.66999817,142.3500061,78.11000061,66.62000275,29.67000008,10.52999973,21.35333252,73,18.14999962,32.97000122
17/08/2016,213.9700012,50.81000137,118.3000031,14.85000038,77,142.8800049,77.79000092,67.22000122,29.78000069,10.61999989,21.52666664,74.12999725,17.93000031,33.20000076
18/08/2016,214.3500061,51.13000107,117.8000031,14.89999962,76.88999939,142.3699951,78.70999908,66.98999786,29.96999931,10.97000027,13.00666714,74.18000031,18.10000038,33.13000107
19/08/2016,211.8999939,50.50999832,115.4499969,14.90999985,76.26000214,141.3500061,78.44000244,66.66000366,30.06999969,11,15.78666687,73.41999817,18.20000076,32.90999985
20/08/2016,,,,,,,,,,,,,,
21/08/2016,,,,,,,,,,,,,,
22/08/2016,212.4900055,51.00999832,116.1900024,14.73999977,76.63999939,141.8699951,79.26000214,67.08000183,29.96999931,11.43999958,16.42000008,73.43000031,18.37000084,33
23/08/2016,211.9700012,51.15999985,115.9499969,14.84000015,76.91000366,141.3500061,79.20999908,66.73000336,30.15999985,11.60999966,15.67333317,73.98000336,18.30999947,33.20999908
24/08/2016,214.2400055,50.83000183,115.4899979,14.82999992,76.29000092,140.3500061,78.45999908,66.58000183,29.94000053,10.86999989,15.13333321,73.18000031,18.27000046,33.06000137
25/08/2016,215.5500031,50.86000061,115.5199966,14.81999969,77,140.4900055,78.63999939,66.73000336,29.95000076,10.90999985,15.17333317,73.52999878,18.13999939,33.29999924
26/08/2016,213.7599945,50.27999878,114.2600021,14.84000015,75.77999878,139.1699982,78.05000305,66.12000275,29.62999916,10.96000004,14.60666656,72.13999939,17.95999908,32.91999817
27/08/2016,,,,,,,,,,,,,,
28/08/2016,,,,,,,,,,,,,,
29/08/2016,215.6900024,50.34000015,115.5599976,14.81999969,76.95999908,140.4600067,78.55999756,66.55999756,29.82999992,10.97999954,14.16666698,73.58000183,18.01000023,33.36999893
30/08/2016,215.8999939,50.04000092,115.25,14.82999992,77,140.4499969,78.02999878,66.41999817,29.59000015,11.03999996,13.15999985,73.26000214,18.09000015,33.56999969
31/08/2016,215.4700012,50.09999847,117.7200012,14.85000038,76.75,140.1300049,78.31999969,66.65000153,29.62999916,11.14999962,13.35999966,72.66999817,17.81999969,33.74000168
1/09/2016,216.0200043,49.91999817,115.5299988,14.89000034,76.43000031,141.0599976,78.44000244,65.83999634,29.45000076,11.35000038,13.11999989,72.33000183,17.56999969,33.77000046
2/09/2016,216.6900024,50.81999969,116.7699966,15.06999969,76.69999695,142.3000031,79.58000183,66.51999664,29.63999939,11.53999996,13.89999962,73.41000366,17.40999985,33.91999817
3/09/2016,,,,,,,,,,,,,,
4/09/2016,,,,,,,,,,,,,,
5/09/2016,,,,,,,,,,,,,,
6/09/2016,218.1600037,51.18000031,117.3399963,15.14999962,77.91999817,142.75,79.91999817,67.48000336,30.03000069,12.07999992,14.18000031,74.08000183,17.06999969,34.38999939
7/09/2016,218.9499969,52,118.4400024,15.19999981,78.19000244,143.1699982,80.37999725,68.25,30.19000053,11.92000008,14.34000015,74.18000031,17.05999947,34.63999939
8/09/2016,217.0899963,51.13000107,116.5899963,15.01000023,77.37999725,141.8200073,79.62000275,67.20999908,29.82999992,12.35000038,14.51333332,72.98000336,16.80999947,33.99000168
9/09/2016,209.8999939,48.59000015,111,14.57999992,73.75,135.2200012,76.59999847,64.65000153,28.57999992,11.97999954,14.30666637,68.86000061,16.20000076,32.16999817
10/09/2016,,,,,,,,,,,,,,
11/09/2016,,,,,,,,,,,,,,
12/09/2016,212.2799988,49.41999817,113.9300003,14.43000031,74.76999664,138.4299927,77.43000031,65.54000092,28.98999977,12.39999962,14.53333378,69.83999634,16.19000053,32.40999985
13/09/2016,206.9199982,47.77000046,110.8000031,14.06999969,73.08999634,134.8699951,75.09999847,64.01000214,28.37000084,12.31000042,14.5466671,67.33000183,16.02000046,31.54000092
14/09/2016,207.7799988,48.24000168,110.8000031,14.43000031,73.54000092,134.7899933,75.61000061,64.16000366,28.56999969,13.01000023,14.65333366,67.62000275,16.18000031,31.63999939
15/09/2016,207.9100037,48.47999954,110.6200027,14.51000023,73.61000061,134.7599945,76.66999817,64.65000153,28.57999992,13.34000015,14.69333363,67.95999908,16.10000038,31.78000069
16/09/2016,208.7299957,48.63000107,109.9100037,14.47000027,73.19000244,134.6999969,76.40000153,64.30000305,28.54999924,13.55000019,15.44666672,68.04000092,16,32.09000015
17/09/2016,,,,,,,,,,,,,,
18/09/2016,,,,,,,,,,,,,,
19/09/2016,209.5899963,49.22999954,110.3700027,14.42000008,73.25,135.2400055,76.76999664,65.16999817,29.12000084,13.64000034,15.86666679,68.62999725,16.02000046,32.70000076
20/09/2016,208.6900024,49.56000137,110.2300034,14.51000023,73.18000031,135.3200073,76.44000244,64.90000153,29.15999985,14.15999985,15.55333328,69.23999786,16.03000069,32.63999939
21/09/2016,210.8699951,50.52999878,112.1500015,14.67000008,74.33999634,137.1499939,78.19000244,66.23999786,29.60000038,14.73999977,16.19333267,70.06999969,15.97999954,33.29000092
22/09/2016,213.4900055,51.38000107,113.6800003,14.73999977,76.08999634,139.0399933,79.44000244,67.16000366,30.09000015,14.73999977,16.81333351,71.44000244,16.30999947,33.70000076
23/09/2016,213.4900055,51.5,113.8300018,14.61999989,76.40000153,139.6799927,79.76000214,67.06999969,30.29999924,14.89000034,16.73999977,72.22000122,16.25,33.86999893
24/09/2016,,,,,,,,,,,,,,
25/09/2016,,,,,,,,,,,,,,
26/09/2016,214.7599945,51.81999969,112.2900009,14.59000015,76.80000305,139.0899963,80.58999634,67.34999847,30.43000031,15.31000042,16.41333389,72.86000061,16.01000023,34.15000153
27/09/2016,212.9299927,51.79999924,110.7900009,14.65999985,75.51999664,138.1199951,79.66999817,66.41999817,29.92000008,15.47999954,15.78666687,71.95999908,15.73999977,33.18000031
28/09/2016,212.6100006,52.20999908,110.3899994,14.69999981,76.44999695,138.3800049,80.54000092,66.91999817,29.79999924,13.35000038,15.64000034,72.93000031,15.60000038,33.63999939
29/09/2016,207.5800018,51.31000137,107.9100037,14.68999958,75.80999756,136.3099976,79.47000122,65.38999939,29.60000038,12.27999973,15.51333332,71.91000366,15.64999962,33.04999924
30/09/2016,207.0099945,50.84999847,108.0999985,14.60999966,74.76999664,136.2899933,78.73999786,64.52999878,29.46999931,12.78999996,15.85333347,70.62999725,15.56999969,32.61999893
1/10/2016,,,,,,,,,,,,,,
2/10/2016,,,,,,,,,,,,,,
3/10/2016,201.8399963,50.18999863,107.0299988,14.75,73.79000092,133.3899994,77.97000122,63.81000137,29.29000092,12.72000027,16.05999947,69.19000244,15.57999992,32.31999969
4/10/2016,198.8699951,48.97999954,106.0400009,14.82999992,71.87999725,131.4299927,76.26000214,63.15999985,28.55999947,12.43999958,15.88000011,68.13999939,15.43999958,31.64999962
5/10/2016,195.7200012,47.41999817,103.5800018,14.88000011,70.37999725,128.3300018,74.38999939,61.72000122,27.48999977,13.11999989,15.72000027,67.43000031,15.40999985,30.85000038
6/10/2016,196.4799957,46.81999969,104.9899979,14.90999985,70.33000183,128.8899994,73.73000336,61.54000092,27.44000053,13.18000031,15.65333366,66.98999786,15.55000019,30.87000084
7/10/2016,196.8099976,46.97000122,104.75,14.90999985,69.54000092,129.0299988,73.54000092,61.50999832,27.47999954,12.94999981,15.32666683,66.94999695,15.48999977,30.98999977
8/10/2016,,,,,,,,,,,,,,
9/10/2016,,,,,,,,,,,,,,
10/10/2016,197.5,47.20000076,105.9800034,14.97999954,69.79000092,128.7100067,74.55000305,61.81000137,27.72999954,12.60999966,15.56000042,66.76000214,15.68999958,31.15999985
11/10/2016,195.5500031,46.45999908,104.6200027,14.77000046,68.73999786,127.4400024,73.83999634,61.34999847,27.48999977,12.68999958,15.24666691,66.30999756,15.44999981,30.70000076
12/10/2016,198.9199982,46.99000168,105.3600006,14.73999977,69.12000275,128.1799927,75.12000275,61.54000092,27.85000038,11.93000031,16.04000092,66.5,15.52999973,30.96999931
13/10/2016,198.7899933,47.36999893,105.5899963,14.59000015,69.88999939,128.7599945,75.91999817,62.45000076,28.19000053,11.90999985,15.70666695,66.72000122,15.51000023,31.42000008
14/10/2016,196.9900055,47.11999893,105.0699997,14.61999989,69.43000031,126.9000015,75.19000244,61.79999924,28.02000046,11.31999969,15.5666666,66.70999908,15.43999958,31.46999931
15/10/2016,,,,,,,,,,,,,,
16/10/2016,,,,,,,,,,,,,,
17/10/2016,197.4900055,47.24000168,105.1699982,14.40999985,69.33000183,126.5100021,75.20999908,61.74000168,28.17000008,11.51000023,15.70666695,66.87999725,15.48999977,31.59000015
18/10/2016,198.4400024,47.31000137,105.3300018,14.52999973,70.33000183,127.1800003,75.80000305,62.25,28.27000046,11.67000008,16.07333374,67.66000366,15.69999981,31.82999992
19/10/2016,198.4600067,47.5,105.6999969,14.5,70.58999634,127.2799988,75.62999725,62.45000076,28.44000053,11.52000046,15.84666634,67.94999695,15.72000027,31.76000023
20/10/2016,197.2599945,47.38999939,104.5199966,14.61999989,70.87999725,126.0999985,75.51000214,62.31999969,28.36000061,11.73999977,15.74666691,68.69000244,15.51000023,31.77000046
21/10/2016,196.5500031,47.16999817,103.6100006,14.68000031,70.5,125.8799973,75.19999695,62.50999832,28.10000038,11.56000042,16.18666649,68.36000061,15.47000027,31.71999931
22/10/2016,,,,,,,,,,,,,,
23/10/2016,,,,,,,,,,,,,,
24/10/2016,197.0099945,47.27999878,101.8300018,14.67000008,70.86000061,126.1800003,75.68000031,62.81999969,28.14999962,11.28999996,16.17333412,68.86000061,15.53999996,31.87999916
25/10/2016,197.2700043,46.97999954,100.5,14.59000015,70.97000122,125.3300018,75.16000366,62.52999878,28.20999908,11.30000019,16.31999969,68.80000305,15.39999962,31.81999969
26/10/2016,188.3800049,46.27999878,98.83000183,14.60999966,69.69000244,122.8899994,74.08000183,61.29999924,27.79000092,11.18000031,16.10666656,68.01999664,15.01000023,31.20000076
27/10/2016,183.2299957,44.79000092,96.79000092,14.52000046,68.40000153,119.7799988,71.69999695,59.93999863,26.86000061,10.92000008,15.5,66.40000153,14.89000034,30.05999947
28/10/2016,182.8800049,44.93000031,95.80999756,14.48999977,68.44999695,118.9400024,71.37000275,59.97999954,26.96999931,10.88000011,15.66666698,66.80000305,15,30
29/10/2016,,,,,,,,,,,,,,
30/10/2016,,,,,,,,,,,,,,
31/10/2016,185.9600067,45.61999893,98.22000122,14.25,68.52999878,120.4800034,72.72000122,60.74000168,27.29000092,10.59000015,15.97333336,67.75,15.47999954,30.60000038
1/11/2016,183.25,44.47999954,96.91000366,14.27000046,67.41000366,117.1399994,71.08999634,59.43999863,26.71999931,10.97999954,15.68000031,65.13999939,15.26000023,29.62000084
2/11/2016,179.6799927,43.5,95.47000122,14.10999966,67.20999908,114.3300018,69.16000366,58.74000168,26.31999969,10.81000042,15.48666668,63.24000168,15.23999977,28.77000046
3/11/2016,179.3300018,43.27999878,94.23000336,14.22999954,65.98000336,114.0699997,69.12000275,57.54999924,25.95000076,10.19999981,15.42000008,61.84000015,14.82999992,28.79999924
4/11/2016,180.2799988,43.54000092,96.05000305,14.27999973,65.13999939,116.0800018,69.34999847,57.90999985,25.95000076,11.90999985,15.72000027,63.41999817,15.15999985,28.89999962
5/11/2016,,,,,,,,,,,,,,
6/11/2016,,,,,,,,,,,,,,
7/11/2016,181.9299927,44.20999908,98.62999725,14.43999958,66.23999786,118.0100021,70.30000305,58.79999924,26.65999985,12.35999966,15.9333334,64.33000183,15.71000004,29.37000084
8/11/2016,183.25,44.38999939,98.15000153,14.51000023,64.97000122,118.0800018,71.66999817,58.93999863,26.93000031,12.47000027,15.92000008,63.09000015,15.97000027,29.69000053
9/11/2016,180.7799988,42.25,99.43000031,14.42000008,62.75,117.8000031,68.62999725,57.77999878,25.53000069,15.02000046,19.30666733,60.52000046,16.11000061,28.30999947
10/11/2016,182.2899933,40.88999939,101.7699966,14.19999981,61.00999832,122.3099976,66.62999725,56.70000076,23.79000092,15.73999977,19.84666634,57.86000061,16.06999969,27.22999954
11/11/2016,182.6100006,41.02999878,103.5100021,13.94999981,61.52000046,122.5,67.16000366,57.5,24.45999908,16.39999962,20.39999962,58.75,16.47999954,27.47999954
12/11/2016,,,,,,,,,,,,,,
13/11/2016,,,,,,,,,,,,,,
14/11/2016,185.5899963,41.63999939,107.3899994,13.39000034,63.72000122,126.0699997,68.58000183,58.70000076,24.72999954,16.76000023,20.76000023,61.02999878,17.37999916,27.95999908
